scale,dataset,sample_index,sample_id,label,d_pos,current_random4_mean,current_random4_min,pool_min,pool_mean,pool_std,pool_P10,pool_P25,top4_mean,top4_min,top4_std,opportunity_gap_mean,opportunity_gap_min,violation_fraction_pool,random4_violation_fraction,missed_confusing_negative,top4_vs_random4_ratio,top4_pool_indices,top4_pool_ids,top4_pool_labels,gt_area_ratio,gt_components,AddTP,AddFP,RemoveTP,RemoveFP,aud_iou,aud_gt_response,aud_nearfp_response,aud_gap,aud_auroc,aud_coverage,aud_precision,aud_area,aud_entropy,ogl_iou,ogl_gt_response,ogl_nearfp_response,ogl_gap,ogl_auroc,ogl_coverage,ogl_precision,ogl_area,ogl_entropy,delta_iou,group,auto_taxonomy,spatial_error,audio_condition,over_diagnosis,size_bin,size_quartile,spatial_error_manual,manual_notes
144k,vggss,4323,mYZyXIYEJAQ_000095,yodelling,3.4638778743101284e-05,6.017102714395151e-05,2.40349199884804e-05,1.2486433661251796e-05,8.31313882372342e-05,7.459414337063208e-05,1.7977276002056897e-05,2.8300222766119987e-05,1.5767596778459847e-05,1.2486433661251796e-05,2.0967047476005973e-06,4.440343036549166e-05,1.1548486327228602e-05,0.28125,0.25,False,0.2620463371276855,"[1072, 3327, 3670, 2282]","[""ANxHyEeVnV8_000026"", ""_mB-DrTf79o_000130"", ""dweVBqei9LA_000160"", ""NqzZbJJl3E4_000030""]","[""barn swallow calling"", ""lawn mowing"", ""vacuum cleaner cleaning floors"", ""reversing beeps""]",0.0677016900510204,1,149,4817,0,242,0.1905824330671676,0.8176939487457275,0.7542134523391724,0.0634804964065551,0.629669189453125,0.9555490016937256,0.1922871867780344,0.3364357461734694,0.9885350398649404,0.1571250057851622,0.8308030962944031,0.7603731155395508,0.0704299807548523,0.65118408203125,0.9994112253189088,0.1571395510298542,0.4305843431122449,0.985791196501172,-0.0334574272820054,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,medium,Q1,,
144k,vggss,4324,mYbbc_0WyvI_000030,people whistling,5.490077455760911e-05,6.4157007727772e-05,4.20720643887762e-05,1.0869094694498926e-05,4.972131864633411e-05,2.554644015617669e-05,2.9797907700412907e-05,3.563287828001194e-05,2.1572701371042054e-05,1.0869094694498926e-05,7.157642812671838e-06,4.258430635672994e-05,3.120296969427727e-05,0.71875,0.25,False,0.3362485468387604,"[794, 299, 1310, 4801]","[""7OqOXtp8_tk_000030"", ""1woaZGPrY9g_000002"", ""CljO1-A89-g_000030"", ""tRsClUJDxCQ_000029""]","[""child singing"", ""car passing by"", ""people crowd"", ""playing bugle""]",0.0528539540816326,1,0,1868,0,519,0.1456422648141029,0.9013636112213136,0.8213734030723572,0.0799902081489563,0.701995849609375,1.0,0.1456422648141029,0.3629025829081632,0.9893032102710204,0.1355966867777891,0.9144389033317566,0.8370671272277832,0.0773717761039733,0.73455810546875,1.0,0.1355966867777891,0.3897879464285714,0.98778563755894,-0.0100455780363137,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,medium,Q1,,
144k,vggss,4325,mZ6ALw9GOUU_000030,playing harp,9.386163583258169e-06,1.079426147043705e-05,9.207513357978314e-06,3.905318862962304e-06,9.315128409070894e-06,3.7414149574033218e-06,5.673025043506641e-06,6.214514542079996e-06,4.7862054088909645e-06,3.905318862962304e-06,6.631124165323854e-07,6.008056061546085e-06,5.3021944950160105e-06,0.59375,0.25,False,0.4434027671813965,"[1434, 4844, 3208, 2465]","[""Dvq1kY70ip4_000025"", ""u0VZUjxb4p8_000157"", ""ZT3jQW3tvt0_000015"", ""QDfyTkOWfyM_000236""]","[""snake hissing"", ""beat boxing"", ""canary calling"", ""dinosaurs bellowing""]",0.7691326530612245,2,0,0,5374,2093,0.6702865908592855,0.7207310199737549,0.643227219581604,0.0775038003921508,0.6888275146484375,0.7133084535598755,0.9174470921513082,0.5979950573979592,0.991159401802849,0.5684010673234812,0.6410137414932251,0.5014740228652954,0.1395397186279297,0.7293548583984375,0.5740568041801453,0.9829621084390808,0.4491788903061224,0.989403306804779,-0.1018855235358043,C_aud_better,GOOD,,,,very_large,Q4,,
144k,vggss,4326,mZIBXZlICgw_000000,driving motorcycle,1.1636825547611808e-05,4.181193435215391e-05,7.998364708328154e-06,7.998364708328154e-06,6.29487112746574e-05,5.392628008848988e-05,1.3637927622767164e-05,2.472459527780302e-05,1.0986020242853556e-05,7.998364708328154e-06,2.0158756797172828e-06,3.082591501879506e-05,0.0,0.0625,0.25,False,0.2627484202384949,"[4958, 560, 4235, 2207]","[""wDg2v3NuCoQ_000075"", ""4mCpxmwhci4_000049"", ""lGZKkiZEDBY_000003"", ""My0YmR6tYAk_000060""]","[""hedge trimmer running"", ""cat caterwauling"", ""alligators, crocodiles hissing"", ""vacuum cleaner cleaning floors""]",0.161930006377551,1,0,89,486,2233,0.502517247809062,0.8812901973724365,0.7399923801422119,0.1412978172302246,0.8562469482421875,0.9950768947601318,0.5037697052775874,0.3198541135204081,0.9889065248881148,0.5449264969523127,0.8428482413291931,0.6816962957382202,0.1611519455909729,0.80987548828125,0.9352615475654602,0.5662866085401297,0.2674386160714285,0.984125329364518,0.0424092491432506,B_close,OVER,,,CALIBRATION_RECOVERABLE,large,Q2,,
144k,vggss,4327,mZKUFZhLXAE_000021,beat boxing,2.2419861124944877e-05,5.837236676597968e-05,2.996736111526843e-05,1.4598528650822118e-05,7.540841033915058e-05,3.957458102377132e-05,3.034248220501468e-05,4.789462036569603e-05,2.5339575586258437e-05,1.4598528650822118e-05,6.3124721236818e-06,3.303278936073184e-05,1.5368832464446314e-05,0.03125,0.0,True,0.4341022372245788,"[2352, 2114, 859, 3863]","[""OhhSpbVbXYA_000145"", ""LzoAb4spthk_000042"", ""8B3FjLzkdPA_000020"", ""gBRTGtmHZW0_000154""]","[""playing tambourine"", ""slot machine"", ""playing clarinet"", ""slot machine""]",0.0702726403061224,1,0,611,246,1519,0.1084741030294569,0.7811493873596191,0.7706953287124634,0.0104540586471557,0.520477294921875,0.8814520835876465,0.1100800453354112,0.5626992984693877,0.9913368616787204,0.1031574394463667,0.7470533847808838,0.7381196618080139,0.0089337229728698,0.504150390625,0.8116846084594727,0.1056868537666174,0.5397002551020408,0.9897139056441264,-0.0053166635830901,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,medium,Q1,,
144k,vggss,4328,mZXjs-SYlCA_000005,people giggling,2.297131322848145e-05,4.6104571083560586e-05,2.2683481802232563e-05,1.3628020496980753e-05,3.612048385548405e-05,1.620816510694567e-05,1.9393188267713413e-05,2.257442793052178e-05,1.754205186443869e-05,1.3628020496980753e-05,2.3023344510875177e-06,2.8562519219121896e-05,9.05546130525181e-06,0.28125,0.25,False,0.380484014749527,"[454, 4074, 2461, 395]","[""3UCK4XCrvoc_000030"", ""j7Vej9AOKY0_000031"", ""QAoCyTYnAuc_000011"", ""2vcA_vgImHQ_000020""]","[""people babbling"", ""elephant trumpeting"", ""tractor digging"", ""lawn mowing""]",0.0749760841836734,1,0,1907,583,1577,0.1511027165157491,0.7266716957092285,0.7655246257781982,-0.0388529300689697,0.40301513671875,0.7230196595191956,0.1603868152603337,0.3379902742346938,0.98732154561941,0.1165784736239157,0.647739827632904,0.7154901027679443,-0.0677502751350402,0.378631591796875,0.568048894405365,0.1279181132527235,0.3329480229591837,0.9880279487102042,-0.0345242428918333,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,medium,Q1,,
144k,vggss,4329,mZ_z2lorJeY_000070,"male speech, man speaking",4.06081453547813e-05,3.878594725392759e-05,2.609103285067249e-05,5.194931873120368e-06,3.29807007801719e-05,1.2992503798159303e-05,1.5565230569336563e-05,2.328218033653684e-05,1.1820244253613056e-05,5.194931873120368e-06,3.905478934029816e-06,2.696570300031453e-05,2.0896100977552123e-05,0.75,0.5,False,0.304755836725235,"[4010, 4512, 4471, 1417]","[""i489LgRABaQ_000002"", ""pCF6jJMaCnU_000030"", ""oVcQgIsw2Ac_000030"", ""Dm8tMkoPiX0_000135""]","[""playing drum kit"", ""playing harpsichord"", ""playing accordion"", ""playing djembe""]",0.130859375,1,0,2224,268,551,0.2768007840148092,0.7974715232849121,0.724437415599823,0.0730341076850891,0.651702880859375,0.7742918133735657,0.3010956470239858,0.3365154655612244,0.984349401094578,0.2403193612774451,0.7486143112182617,0.6918766498565674,0.0567376613616943,0.5919647216796875,0.7334755063056946,0.2633132859486058,0.3645169005102041,0.9834021847760004,-0.036481422737364,B_close,OVER,,,CALIBRATION_RECOVERABLE,large,Q2,,
144k,vggss,4330,maG3tkd7WJY_000075,people nose blowing,0.0001254712988156,0.0001195042859762,5.847551074111834e-05,5.847551074111834e-05,0.0001228940382134,3.404907329240814e-05,7.472797733498737e-05,0.0001033340813592,6.675683107459918e-05,5.847551074111834e-05,5.54040116185206e-06,5.2747454901691526e-05,0.0,0.53125,0.25,False,0.5586145520210266,"[3436, 3873, 4846, 471]","[""aridgcppt0g_000038"", ""gLifHKl6khE_000034"", ""u0aPBeSCVvI_000000"", ""3mkiTkMVemM_000030""]","[""playing oboe"", ""wood thrush calling"", ""magpie calling"", ""motorboat, speedboat acceleration""]",0.2570950255102041,1,86,113,475,751,0.614286694572154,0.6967450976371765,0.6135953664779663,0.0831497311592102,0.6360321044921875,0.6939535140991211,0.8425411764705882,0.2117546237244898,0.9805324277267208,0.6144958736993182,0.6831672191619873,0.5601332187652588,0.1230340003967285,0.687347412109375,0.663798451423645,0.892165034382163,0.1912866709183673,0.9748402303875172,0.0002091791271642,B_close,GOOD,,,,large,Q3,,
144k,vggss,4331,magdHwtSIjY_000031,missile launch,1.2878608686150985e-05,2.1243140508886427e-05,1.0653346180333756e-05,3.7538695778494e-06,1.3908171240473166e-05,9.103458978643175e-06,5.588665317191044e-06,7.151894806156633e-06,4.832897957385285e-06,3.7538695778494e-06,6.985207505749713e-07,1.641024209675379e-05,6.899476829858031e-06,0.65625,0.25,False,0.2275039255619049,"[2377, 4330, 2295, 3326]","[""P5Au94IeCXc_000165"", ""maG3tkd7WJY_000075"", ""NwpT3VmaDGE_000205"", ""_kgVaDLEXMQ_000047""]","[""playing erhu"", ""people nose blowing"", ""playing bassoon"", ""snake hissing""]",0.114078443877551,1,0,0,848,7265,0.2624816446402349,0.8996360898017883,0.845058798789978,0.0545772910118103,0.7136688232421875,0.9993011951446532,0.2625298329355608,0.4342315051020408,0.9916586508875987,0.3353755076753631,0.7768232822418213,0.7326359152793884,0.0441873669624328,0.5906219482421875,0.8511530160903931,0.3562705667276051,0.2725406568877551,0.9870085677251228,0.0728938630351281,transition,OVER,,,PRECISION_COVERAGE_TRADEOFF,large,Q1,,
144k,vggss,4332,mbLiZ_jpgeY_000020,driving motorcycle,2.181068339268677e-05,2.6082314434461296e-05,1.2228726518515032e-05,9.721790775074624e-06,2.208871956099756e-05,1.1066254955949262e-05,1.2252957276359666e-05,1.5205271665763576e-05,1.0574504813121166e-05,9.721790775074624e-06,9.938481753124506e-07,1.5507808711845428e-05,2.5069357434404083e-06,0.625,0.5,False,0.4054281711578369,"[298, 4235, 4353, 1139]","[""1vy-ZxTMQf4_000377"", ""lGZKkiZEDBY_000003"", ""muQm_S77_E0_000070"", ""B0TIfxXf4t0_000100""]","[""people marching"", ""alligators, crocodiles hissing"", ""turkey gobbling"", ""playing hammond organ""]",0.5066565688775511,1,549,5,2671,1677,0.80717207828106,0.781283438205719,0.6036731004714966,0.1776103377342224,0.874664306640625,0.8614979386329651,0.9275368456716924,0.4705835459183674,0.9922201078533642,0.7768351596559444,0.7240135669708252,0.5163583755493164,0.2076551914215088,0.9261627197265624,0.7780268788337708,0.9980320920375416,0.3949697066326531,0.9885016449826388,-0.0303369186251155,B_close,GOOD,,,,very_large,Q4,,
144k,vggss,4333,mbVT9tKSUXo_000005,air horn,2.9109432944096625e-05,4.458630428416655e-05,2.774858512566425e-05,1.2225053069414573e-05,3.497184661682695e-05,1.4109705261944328e-05,2.3277847503777597e-05,2.744144876487553e-05,1.9661489204736423e-05,1.2225053069414573e-05,4.345065462985076e-06,2.492481507943012e-05,1.5523532056249678e-05,0.34375,0.25,False,0.4409759938716888,"[3459, 1933, 2564, 3272]","[""bD5MT2FoOJg_000030"", ""Jp3ggRQzpHM_000072"", ""RJFdWGEdzP4_000160"", ""_AUtYTaYMrE_000100""]","[""hair dryer drying"", ""train whistling"", ""fox barking"", ""people sobbing""]",0.8571428571428571,1,1411,580,4724,933,0.8229754361600555,0.7562943696975708,0.6924413442611694,0.0638530254364013,0.6904449462890625,0.8818359375,0.9249792693039364,0.8171635841836735,0.9975943048489632,0.7568826397848287,0.7315793633460999,0.5692358016967773,0.1623435616493225,0.84832763671875,0.804803729057312,0.927067709449325,0.7441007653061225,0.9970049160159432,-0.0660927963752268,transition,GOOD,,,,very_large,Q4,,
144k,vggss,4334,mcBEkWVDcmc_000107,bull bellowing,1.4202590136846991e-05,1.6204659914365038e-05,8.628907380625606e-06,5.889517524337862e-06,1.9741961295949292e-05,7.388543508568546e-06,1.1400633411540184e-05,1.4255801943363622e-05,9.302109901909716e-06,5.889517524337862e-06,2.260951760035823e-06,6.902550012455322e-06,2.739389856287744e-06,0.25,0.5,False,0.5740392208099365,"[1375, 4633, 3560, 2058]","[""DNwWLZCupMc_000300"", ""qhOaqSH-x5E_000030"", ""cRT5SWbyA54_000004"", ""LC4vDpnkDtM_000063""]","[""mouse squeaking"", ""bird wings flapping"", ""lions roaring"", ""bull bellowing""]",0.2513352997448979,4,1744,1962,0,21,0.4324347564383679,0.7517163753509521,0.7361319065093994,0.0155844688415527,0.546875,0.7975577116012573,0.4857529218583985,0.4126674107142857,0.9871688455375408,0.4683333333333333,0.8215517401695251,0.7728631496429443,0.0486885905265808,0.6249237060546875,0.935849666595459,0.4838670001229961,0.4861088966836734,0.9852307087800118,0.0358985768949653,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,large,Q2,,
144k,vggss,4335,mcYd-WlyCIw_000006,telephone bell ringing,5.134406819706783e-05,6.881200533825904e-05,2.7636075174086727e-05,2.2213762349565517e-05,6.009601929690689e-05,3.086535434704274e-05,2.81957854895154e-05,4.031756179756485e-05,2.6265868655173108e-05,2.2213762349565517e-05,2.370395350226317e-06,4.254613668308593e-05,5.422312824521214e-06,0.46875,0.75,False,0.3817047476768493,"[4678, 335, 1709, 2465]","[""rMrXgKbKssw_000051"", ""2K5Px-N6BEI_000447"", ""HNNDBeHGlBc_000015"", ""QDfyTkOWfyM_000236""]","[""playing tympani"", ""cat hissing"", ""snake rattling"", ""dinosaurs bellowing""]",0.3293207908163265,1,143,2301,248,1198,0.4700660485972247,0.807294487953186,0.7940630912780762,0.0132313966751098,0.54144287109375,0.9389373064041138,0.4848892083632841,0.6376953125,0.996178326594122,0.4517869184086311,0.8136244416236877,0.8295412063598633,-0.0159167647361755,0.52667236328125,0.9325829148292542,0.4670404606758599,0.657585299744898,0.9953060064495716,-0.0182791301885935,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,very_large,Q3,,
144k,vggss,4336,mcrf1Mb99d4_000068,playing tympani,1.2111006071791053e-05,0.0001016446767607,4.050381176057272e-05,1.4412415112019517e-05,8.600769797340035e-05,4.710110806627199e-05,3.7828300264664e-05,5.196193524170667e-05,2.820864028763026e-05,1.4412415112019517e-05,9.08743550098734e-06,7.343603647314012e-05,2.60913966485532e-05,0.0,0.0,False,0.2775220572948456,"[1394, 2907, 1207, 290]","[""DZFP5hm7iKg_000161"", ""ViP3M-Hlm18_000030"", ""BfbrxdAWlWs_000030"", ""1rtXsGC-q3Q_000030""]","[""playing djembe"", ""playing french horn"", ""church bell ringing"", ""engine accelerating, revving, vroom""]",0.3569435586734694,1,0,0,855,4809,0.6195918661667147,0.8591746091842651,0.8046931028366089,0.0544815063476562,0.7139434814453125,0.9595198035240172,0.6362222798119285,0.5383250956632653,0.9893003025372052,0.7122606533781132,0.7977546453475952,0.7060681581497192,0.0916864871978759,0.7225189208984375,0.911781132221222,0.7649786855295826,0.4254424426020408,0.9860657570638408,0.0926687872113984,transition,GOOD,,,,very_large,Q3,,
144k,vggss,4337,mdrKLSXXZNc_000302,black capped chickadee calling,0.0001857927709352,0.0001171834010165,3.343251228216104e-05,3.343251228216104e-05,0.0001173919663415,5.582598168984987e-05,5.7118828408420086e-05,7.187735172919929e-05,4.476158574107103e-05,3.343251228216104e-05,8.618610081612132e-06,7.242181163746864e-05,0.0,0.90625,1.0,False,0.3819788992404938,"[4611, 2542, 1051, 4837]","[""qVT6GX1KHUY_000050"", ""R3urUtvSgkU_000030"", ""AGDQXlgdzhA_000285"", ""tu3g4ZBt3o0_000030""]","[""playing steel guitar, slide guitar"", ""playing bass guitar"", ""sheep bleating"", ""typing on typewriter""]",0.002391581632653,1,0,1015,82,3662,0.0076389330956776,0.7342462539672852,0.7419543266296387,-0.0077080726623535,0.4143880208333333,1.0,0.0076389330956776,0.3130779655612244,0.989763777684714,0.0029092022661154,0.5848305225372314,0.6136130690574646,-0.0287825465202331,0.3405598958333333,0.3166666626930237,0.0029275808936825,0.2586894132653061,0.9861840930188036,-0.0047297308295621,B_close,OVER,,,PERSISTENT_OVER,tiny,Q1,,
144k,vggss,4338,meoZvdQ2qBs_000162,missile launch,4.823373728868319e-06,1.2963534572918434e-05,1.0307579032087231e-05,3.812330760410987e-06,1.9803555915132165e-05,1.417390740243718e-05,1.0801860298670364e-05,1.2266807971172966e-05,8.419840014539659e-06,3.812330760410987e-06,2.758117034318275e-06,4.543694558378775e-06,6.495248271676246e-06,0.03125,0.0,True,0.6495018601417542,"[3024, 4638, 589, 4414]","[""X7RMG1-Srp8_000087"", ""qjjP3COeDwk_000091"", ""573QotnRHDY_000030"", ""nlDpRreRKO4_000030""]","[""playing table tennis"", ""squishing water"", ""playing zither"", ""fireworks banging""]",0.2869698660714285,1,93,277,174,2574,0.5091595521043374,0.7582315802574158,0.6799391508102417,0.078292429447174,0.684539794921875,0.8242238759994507,0.5711810568870921,0.4141023596938775,0.9877750639814304,0.5609651627641348,0.7518996000289917,0.6528205275535583,0.0990790724754333,0.7030181884765625,0.8185985088348389,0.6405978260869565,0.3667091836734694,0.9858101408275436,0.0518056106597973,transition,OVER,,,PRECISION_COVERAGE_TRADEOFF,large,Q3,,
144k,vggss,4339,mg2EyWA0Jxc_000030,playing drum kit,2.713110734475777e-05,3.3328822610201314e-05,1.4812977497058457e-05,1.2605757547135e-05,3.026207559742033e-05,1.3611578651762102e-05,1.47887367347721e-05,1.832346970331855e-05,1.3756193766312208e-05,1.2605757547135e-05,7.783234536873351e-07,1.9572627934394404e-05,2.207219949923456e-06,0.40625,0.25,False,0.4127416610717773,"[43, 3283, 1807, 3721]","[""-OVb-UG8yJw_000030"", ""_GoMg7oF7Ww_000074"", ""IL3ThGKdOMk_000221"", ""egq3Z_2dg7g_000633""]","[""engine accelerating, revving, vroom"", ""train whistling"", ""tractor digging"", ""playing tympani""]",0.6533203125,1,60,0,1952,0,0.7591897745645343,0.7504673600196838,0.4899959564208984,0.2604714035987854,0.93359375,0.759189784526825,1.0,0.4959941007653061,0.9908224571328732,0.7014734144778988,0.7013452053070068,0.424867570400238,0.2764776349067688,0.9496527777777778,0.7014734148979187,1.0,0.4582868303571428,0.989566492351012,-0.0577163600866355,transition,GOOD,,,,very_large,Q4,,
144k,vggss,4340,mh6JxDJ0Bno_000030,"female speech, woman speaking",2.2455109501606785e-05,3.727230796357617e-05,1.0062771252705716e-05,1.0062771252705716e-05,6.170515553094447e-05,5.818515637656674e-05,1.533913382445462e-05,2.641124046931509e-05,1.1639283002295995e-05,1.0062771252705716e-05,2.042035703198053e-06,2.563302405178547e-05,0.0,0.1875,0.25,False,0.3122769594192505,"[4181, 3493, 2445, 2563]","[""kf0YrFpuNKQ_000030"", ""bkCqeOhqCFU_000000"", ""PyXQVNaAbHc_000030"", ""RIQzc8Gx0q4_000026""]","[""machine gun shooting"", ""pheasant crowing"", ""people coughing"", ""electric grinder grinding""]",0.068359375,1,0,1037,173,2650,0.1216744913928012,0.7697985172271729,0.7614352107048035,0.0083633065223693,0.5279083251953125,0.9973760843276978,0.1217134521649411,0.5601682079081632,0.9939277406211816,0.1225521639059729,0.7476980686187744,0.72797030210495,0.0197277665138244,0.508575439453125,0.9469387531280518,0.1233995668857566,0.5245735012755102,0.9911546436929696,0.0008776725131716,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,medium,Q1,,
144k,vggss,4341,mhQGbJQlVns_000002,baby crying,1.4397486665984616e-05,3.661296796053648e-05,1.2585765034600628e-05,1.1389322935428936e-05,4.605400317814201e-05,2.7142392355017364e-05,1.4661989553133026e-05,2.096351090585813e-05,1.2630737728613894e-05,1.1389322935428936e-05,1.2237496775924228e-06,2.3982229322427884e-05,1.1964420991716906e-06,0.09375,0.25,False,0.3449798822402954,"[1793, 71, 1776, 4255]","[""IE4pLXxV7MQ_000000"", ""-gCqnkIUmp0_000140"", ""I-bNKpYykUY_001034"", ""lbnENIVqZk0_000207""]","[""bull bellowing"", ""people babbling"", ""lip smacking"", ""woodpecker pecking tree""]",0.1373166454081632,1,420,2181,135,1450,0.5244199253610254,0.8302252292633057,0.6936779022216797,0.1365473270416259,0.79071044921875,0.9381712675094604,0.5431932773109244,0.2371651785714285,0.98942894773024,0.5168874932986137,0.8389418125152588,0.6719803214073181,0.1669614911079406,0.8477020263671875,0.9795355796813964,0.5225301951068442,0.2574139030612244,0.9887796419579982,-0.0075324320624117,B_close,OVER,,,CALIBRATION_RECOVERABLE,large,Q2,,
